NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
NEUROTROPHIC FACTOR-MEDIATED TRK RECEPTOR SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%NEUROTROPHIC FACTOR-MEDIATED TRK RECEPTOR SIGNALING	NEUROTROPHIC FACTOR-MEDIATED TRK RECEPTOR SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%NEUROTROPHIC FACTOR-MEDIATED TRK RECEPTOR SIGNALING		61	-0.20117632	-0.7527195	0.9293478	1.0	1.0	3452	tags=18%, list=14%, signal=21%	
POSITIVE REGULATION OF TELOMERE MAINTENANCE%GOBP%GO:0032206	POSITIVE REGULATION OF TELOMERE MAINTENANCE%GOBP%GO:0032206		58	-0.19916381	-0.75246537	0.9514563	1.0	1.0	5856	tags=38%, list=24%, signal=50%	
MIRNA REGULATION OF P53 PATHWAY IN PROSTATE CANCER%WIKIPATHWAYS_20260211%WP3982%HOMO SAPIENS	MIRNA REGULATION OF P53 PATHWAY IN PROSTATE CANCER%WIKIPATHWAYS_20260211%WP3982%HOMO SAPIENS		21	-0.25419563	-0.75129646	0.86440676	1.0	1.0	5002	tags=33%, list=20%, signal=42%	
THE ROLE OF NEF IN HIV-1 REPLICATION AND DISEASE PATHOGENESIS%REACTOME%R-HSA-164952.3	THE ROLE OF NEF IN HIV-1 REPLICATION AND DISEASE PATHOGENESIS%REACTOME%R-HSA-164952.3		27	-0.23369291	-0.75006765	0.88447654	1.0	1.0	3691	tags=19%, list=15%, signal=22%	
REGULATION OF HORMONE METABOLIC PROCESS%GOBP%GO:0032350	REGULATION OF HORMONE METABOLIC PROCESS%GOBP%GO:0032350		30	-0.232485	-0.74989027	0.875	1.0	1.0	3520	tags=23%, list=14%, signal=27%	
PKC GAMMA CALCIUM SIGNALING IN ATAXIA%WIKIPATHWAYS_20260211%WP4760%HOMO SAPIENS	PKC GAMMA CALCIUM SIGNALING IN ATAXIA%WIKIPATHWAYS_20260211%WP4760%HOMO SAPIENS		16	-0.2691544	-0.74918747	0.83641976	1.0	1.0	197	tags=6%, list=1%, signal=6%	
REGULATION OF CELL CYCLE G2/M PHASE TRANSITION%GOBP%GO:1902749	REGULATION OF CELL CYCLE G2/M PHASE TRANSITION%GOBP%GO:1902749		100	-0.18374573	-0.74905556	0.9934211	1.0	1.0	3482	tags=17%, list=14%, signal=20%	
PID_FOXM1_PATHWAY%MSIGDB_C2%PID_FOXM1_PATHWAY	PID_FOXM1_PATHWAY%MSIGDB_C2%PID_FOXM1_PATHWAY		37	-0.21847296	-0.74892443	0.9033613	1.0	1.0	1383	tags=8%, list=6%, signal=9%	
NEGATIVE REGULATION OF DNA REPLICATION%GOBP%GO:0008156	NEGATIVE REGULATION OF DNA REPLICATION%GOBP%GO:0008156		26	-0.23627788	-0.74865264	0.87410074	1.0	1.0	5214	tags=42%, list=21%, signal=54%	
POSITIVE REGULATION OF T-HELPER 17 TYPE IMMUNE RESPONSE%GOBP%GO:2000318	POSITIVE REGULATION OF T-HELPER 17 TYPE IMMUNE RESPONSE%GOBP%GO:2000318		16	-0.27072278	-0.74854225	0.815047	1.0	1.0	1298	tags=13%, list=5%, signal=13%	
GPCRS CLASS B SECRETIN LIKE%WIKIPATHWAYS_20260211%WP334%HOMO SAPIENS	GPCRS CLASS B SECRETIN LIKE%WIKIPATHWAYS_20260211%WP334%HOMO SAPIENS		19	-0.26267228	-0.74838287	0.86287624	1.0	1.0	3045	tags=21%, list=12%, signal=24%	
