NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
BORATE TRANSPORT%GOBP%GO:0046713	1		Rejected!	
ACTIVATION OF MEIOSIS INVOLVED IN EGG ACTIVATION%GOBP%GO:0060466	1		Rejected!	
HOMEOSTASIS OF NUMBER OF CELLS%GOBP%GO:0048872	143	143		
POSITIVE REGULATION OF HIGH VOLTAGE-GATED CALCIUM CHANNEL ACTIVITY%GOBP%GO:1901843	2		Rejected!	
POSITIVE REGULATION OF CELL MATURATION%GOBP%GO:1903431	6		Rejected!	
DETECTION OF NODAL FLOW%GOBP%GO:0003127	2		Rejected!	
RETINOL TRANSPORT%GOBP%GO:0034633	2		Rejected!	
APELIN RECEPTOR SIGNALING PATHWAY%GOBP%GO:0060183	3		Rejected!	
EPOXIDE METABOLIC PROCESS%GOBP%GO:0097176	5		Rejected!	
LYSINE METABOLIC PROCESS%GOBP%GO:0006553	4		Rejected!	
NEGATIVE REGULATION OF APPETITE%GOBP%GO:0032099	13		Rejected!	
PRE-REPLICATIVE COMPLEX ASSEMBLY%GOBP%GO:0036388	1		Rejected!	
CYTOSKELETON ORGANIZATION%GOBP%GO:0007010	1124		Rejected!	
FARNESOL CATABOLIC PROCESS%GOBP%GO:0016488	2		Rejected!	
RESPONSE TO MACROPHAGE COLONY-STIMULATING FACTOR%GOBP%GO:0036005	6		Rejected!	
REGULATION OF IRON EXPORT ACROSS PLASMA MEMBRANE%GOBP%GO:1904038	2		Rejected!	
N-TERMINAL PROTEIN AMINO ACID METHYLATION%GOBP%GO:0006480	2		Rejected!	
DNA MODIFICATION%GOBP%GO:0006304	27	27		
CELLULAR RESPONSE TO L-ARGININE%GOBP%GO:1903577	3		Rejected!	
POSITIVE REGULATION OF MONONUCLEAR CELL MIGRATION%GOBP%GO:0071677	75	75		
POSITIVE REGULATION OF SYNOVIOCYTE PROLIFERATION%GOBP%GO:1901647	2		Rejected!	
NEGATIVE REGULATION OF PERK-MEDIATED UNFOLDED PROTEIN RESPONSE%GOBP%GO:1903898	10		Rejected!	
VOLUNTARY SKELETAL MUSCLE CONTRACTION%GOBP%GO:0003010	2		Rejected!	
SEPTIN RING ORGANIZATION%GOBP%GO:0031106	5		Rejected!	
PROTEIN LOCALIZATION TO POSTSYNAPSE%GOBP%GO:0062237	11		Rejected!	
POSITIVE REGULATION OF CARDIAC VENTRICLE DEVELOPMENT%GOBP%GO:1904414	1		Rejected!	
CELLULAR RESPONSE TO INTERLEUKIN-7%GOBP%GO:0098761	8		Rejected!	
CALCIUM-DEPENDENT CELL-CELL ADHESION%GOBP%GO:0016339	43	43		
NEGATIVE REGULATION OF GLUTAMATE METABOLIC PROCESS%GOBP%GO:2000212	1		Rejected!	
PRIMARY ADAPTIVE IMMUNE RESPONSE%GOBP%GO:0090720	1		Rejected!	
RESPONSE TO FOLIC ACID%GOBP%GO:0051593	1		Rejected!	
NEGATIVE REGULATION OF CARDIAC MUSCLE CELL CONTRACTION%GOBP%GO:0106135	1		Rejected!	
OBSOLETE GLUTAMATE BIOSYNTHETIC PROCESS%GOBP%GO:0006537	6		Rejected!	
TRNA WOBBLE POSITION URIDINE THIOLATION%GOBP%GO:0002143	5		Rejected!	
POSITIVE REGULATION OF FERTILIZATION%GOBP%GO:1905516	5		Rejected!	
VITAMIN A METABOLIC PROCESS%GOBP%GO:0006776	7		Rejected!	
CELLULAR RESPONSE TO DSDNA%GOBP%GO:1990786	2		Rejected!	
UBIQUITIN-DEPENDENT PROTEIN CATABOLIC PROCESS%GOBP%GO:0006511	582		Rejected!	
NEGATIVE REGULATION OF DNA-TEMPLATED DNA REPLICATION INITIATION%GOBP%GO:0032297	1		Rejected!	
SIGNAL TRANSDUCTION IN RESPONSE TO DNA DAMAGE%GOBP%GO:0042770	132	132		
KIDNEY SMOOTH MUSCLE TISSUE DEVELOPMENT%GOBP%GO:0072194	2		Rejected!	
PROTEASE LOCALIZATION TO T CELL SECRETORY GRANULE%GOBP%GO:0033375	1		Rejected!	
RESPONSE TO LECTIN%GOBP%GO:1990840	21	21		
INTRACELLULAR AMMONIUM HOMEOSTASIS%GOBP%GO:0097275	1		Rejected!	
NEGATIVE REGULATION OF BONE MINERALIZATION INVOLVED IN BONE MATURATION%GOBP%GO:1900158	3		Rejected!	
MITOTIC ACTOMYOSIN CONTRACTILE RING ASSEMBLY ACTIN FILAMENT ORGANIZATION%GOBP%GO:1903479	3		Rejected!	
REGULATION OF PRONEPHROS SIZE%GOBP%GO:0035565	1		Rejected!	
POSITIVE REGULATION OF RECEPTOR RECYCLING%GOBP%GO:0001921	10		Rejected!	
POSITIVE REGULATION OF GLIAL CELL PROLIFERATION%GOBP%GO:0060252	5		Rejected!	
NEGATIVE REGULATION OF ENDOPLASMIC RETICULUM STRESS-INDUCED EIF2 ALPHA PHOSPHORYLATION%GOBP%GO:1903912	1		Rejected!	
ESTABLISHMENT OF VIRAL LATENCY%GOBP%GO:0019043	2		Rejected!	
REGULATION OF MIRNA PROCESSING%GOBP%GO:1903798	12		Rejected!	
POSITIVE REGULATION OF INTEGRIN ACTIVATION BY CELL SURFACE RECEPTOR LINKED SIGNAL TRANSDUCTION%GOBP%GO:0033626	2		Rejected!	
REGULATION OF MYOTUBE DIFFERENTIATION%GOBP%GO:0010830	27	27		
NEGATIVE REGULATION OF DELAYED RECTIFIER POTASSIUM CHANNEL ACTIVITY%GOBP%GO:1902260	5		Rejected!	
POSITIVE REGULATION OF SCHWANN CELL DIFFERENTIATION%GOBP%GO:0014040	2		Rejected!	
REGULATION OF CELLULAR RESPONSE TO GROWTH FACTOR STIMULUS%GOBP%GO:0090287	253		Rejected!	
NEGATIVE REGULATION OF PROTEIN LOCALIZATION TO CILIARY MEMBRANE%GOBP%GO:1903568	1		Rejected!	
NEGATIVE REGULATION OF BLOOD-BRAIN BARRIER PERMEABILITY%GOBP%GO:1905604	2		Rejected!	
NEUROBLAST MIGRATION%GOBP%GO:0097402	1		Rejected!	
REGULATION OF HEART CONTRACTION%GOBP%GO:0008016	168	168		
NEGATIVE REGULATION OF NEURON APOPTOTIC PROCESS%GOBP%GO:0043524	83	81		
POSITIVE REGULATION OF PEPTIDYL-TYROSINE PHOSPHORYLATION%GOBP%GO:0050731	52	52		
FC RECEPTOR MEDIATED STIMULATORY SIGNALING PATHWAY%GOBP%GO:0002431	25	25		
ENDOCHONDRAL BONE MORPHOGENESIS%GOBP%GO:0060350	19	19		
PHOSPHAGEN BIOSYNTHETIC PROCESS%GOBP%GO:0042396	4		Rejected!	
POSITIVE REGULATION OF DENDRITIC CELL CYTOKINE PRODUCTION%GOBP%GO:0002732	7		Rejected!	
DOXORUBICIN METABOLIC PROCESS%GOBP%GO:0044598	10		Rejected!	
FOREBRAIN NEUROBLAST DIVISION%GOBP%GO:0021873	2		Rejected!	
POSITIVE REGULATION OF NERVOUS SYSTEM PROCESS%GOBP%GO:0031646	22	22		
INDUCTION OF PROGRAMMED CELL DEATH%GOBP%GO:0012502	1		Rejected!	
POSITIVE REGULATION OF CATION CHANNEL ACTIVITY%GOBP%GO:2001259	20	20		
HORMONE TRANSPORT%GOBP%GO:0009914	45	45		
NEGATIVE REGULATION OF STEROID HORMONE SECRETION%GOBP%GO:2000832	1		Rejected!	
VASCULAR ASSOCIATED SMOOTH MUSCLE CELL DIFFERENTIATION%GOBP%GO:0035886	12		Rejected!	
ORGANIC ANION TRANSPORT%GOBP%GO:0015711	321		Rejected!	
REGULATION OF PODOCYTE APOPTOTIC PROCESS%GOBP%GO:1904633	2		Rejected!	
LIPOPROTEIN TRANSPORT%GOBP%GO:0042953	12		Rejected!	
CEREBELLAR PURKINJE CELL LAYER MORPHOGENESIS%GOBP%GO:0021692	8		Rejected!	
POSITIVE REGULATION OF AUTOPHAGY OF MITOCHONDRION%GOBP%GO:1903599	22	22		
ALKALOID CATABOLIC PROCESS%GOBP%GO:0009822	5		Rejected!	
NEGATIVE REGULATION OF SCF-DEPENDENT PROTEASOMAL UBIQUITIN-DEPENDENT CATABOLIC PROCESS%GOBP%GO:0062026	3		Rejected!	
POSITIVE REGULATION OF CELL ADHESION MEDIATED BY INTEGRIN%GOBP%GO:0033630	19	19		
SODIUM-DEPENDENT PHOSPHATE TRANSPORT%GOBP%GO:0044341	8		Rejected!	
HYPOXIA-INDUCIBLE FACTOR-1ALPHA SIGNALING PATHWAY%GOBP%GO:0097411	2		Rejected!	
MITOTIC RECOMBINATION-DEPENDENT REPLICATION FORK PROCESSING%GOBP%GO:1990426	1		Rejected!	
REGULATION OF GLUCOCORTICOID SECRETION%GOBP%GO:2000849	6		Rejected!	
VITAMIN D BIOSYNTHETIC PROCESS%GOBP%GO:0042368	3		Rejected!	
REGULATION OF AXON GUIDANCE%GOBP%GO:1902667	9		Rejected!	
CENTRAL NERVOUS SYSTEM FORMATION%GOBP%GO:0021556	1		Rejected!	
NEGATIVE REGULATION OF MITOCHONDRIAL MEMBRANE PERMEABILITY%GOBP%GO:0035795	10		Rejected!	
GLYCOSYL COMPOUND BIOSYNTHETIC PROCESS%GOBP%GO:1901659	19	17		
REGULATION OF TRANSCRIPTION BY RNA POLYMERASE I%GOBP%GO:0006356	44	43		
REGULATION OF HORMONE SECRETION%GOBP%GO:0046883	176	176		
POSITIVE REGULATION OF THE FORCE OF HEART CONTRACTION BY CHEMICAL SIGNAL%GOBP%GO:0003099	1		Rejected!	
CELLULAR RESPONSE TO MISFOLDED PROTEIN%GOBP%GO:0071218	16	16		
CELL MIGRATION INVOLVED IN ENDOCARDIAL CUSHION FORMATION%GOBP%GO:0003273	3		Rejected!	
NEGATIVE REGULATION OF REPRODUCTIVE PROCESS%GOBP%GO:2000242	40	40		
REGULATION OF TYPE II INTERFERON-MEDIATED SIGNALING PATHWAY%GOBP%GO:0060334	12		Rejected!	
GALACTOSYLCERAMIDE BIOSYNTHETIC PROCESS%GOBP%GO:0006682	5		Rejected!	
CELLULAR RESPONSE TO X-RAY%GOBP%GO:0071481	4		Rejected!	
PEPTIDYL-LYSINE N6-ACETYLATION%GOBP%GO:0018003	2		Rejected!	
NEGATIVE REGULATION OF PLASMINOGEN ACTIVATION%GOBP%GO:0010757	7		Rejected!	
TRNA THREONYLCARBAMOYLADENOSINE METABOLIC PROCESS%GOBP%GO:0070525	4		Rejected!	
COMMITMENT OF NEURONAL CELL TO SPECIFIC NEURON TYPE IN FOREBRAIN%GOBP%GO:0021902	1		Rejected!	
REGULATION OF MIRNA METABOLIC PROCESS%GOBP%GO:2000628	74	74		
ATRIAL SEPTUM DEVELOPMENT%GOBP%GO:0003283	16	16		
REGULATION OF FEMALE GONAD DEVELOPMENT%GOBP%GO:2000194	2		Rejected!	
SINGLE STRAND BREAK REPAIR%GOBP%GO:0000012	12		Rejected!	
SINOATRIAL VALVE DEVELOPMENT%GOBP%GO:0003172	2		Rejected!	
MITOCHONDRIAL MEMBRANE FISSION%GOBP%GO:0090149	1		Rejected!	
INTERCELLULAR BRIDGE ORGANIZATION%GOBP%GO:0043063	1		Rejected!	
PROTEIN MODIFICATION BY SMALL PROTEIN CONJUGATION%GOBP%GO:0032446	505		Rejected!	
CMP-N-ACETYLNEURAMINATE TRANSMEMBRANE TRANSPORT%GOBP%GO:0015782	1		Rejected!	
ADENYLATE CYCLASE-ACTIVATING G PROTEIN-COUPLED BILE ACID RECEPTOR SIGNALING PATHWAY%GOBP%GO:0038184	2		Rejected!	
NETRIN-ACTIVATED SIGNALING PATHWAY%GOBP%GO:0038007	3		Rejected!	
NEGATIVE REGULATION OF LYMPHOID PROGENITOR CELL DIFFERENTIATION%GOBP%GO:1905457	4		Rejected!	
MISFOLDED PROTEIN TRANSPORT%GOBP%GO:0070843	1		Rejected!	
CHONDROITIN SULFATE PROTEOGLYCAN BIOSYNTHETIC PROCESS%GOBP%GO:0050650	24	24		
NEGATIVE REGULATION OF EPITHELIAL CELL MIGRATION%GOBP%GO:0010633	15	15		
REGULATION OF 3'-UTR-MEDIATED MRNA STABILIZATION%GOBP%GO:1905868	9		Rejected!	
OCTOPAMINE BIOSYNTHETIC PROCESS%GOBP%GO:0006589	3		Rejected!	
HYDROGEN PEROXIDE CATABOLIC PROCESS%GOBP%GO:0042744	14		Rejected!	
ASYMMETRIC GOLGI RIBBON FORMATION%GOBP%GO:0090164	2		Rejected!	
GLIAL CELL FATE COMMITMENT%GOBP%GO:0021781	2		Rejected!	
THIOSULFATE TRANSPORT%GOBP%GO:0015709	1		Rejected!	
SEROTONIN SECRETION INVOLVED IN INFLAMMATORY RESPONSE%GOBP%GO:0002442	1		Rejected!	
CEREBELLAR GRANULAR LAYER MORPHOGENESIS%GOBP%GO:0021683	6		Rejected!	
POSITIVE REGULATION OF NATURAL KILLER CELL MEDIATED IMMUNE RESPONSE TO TUMOR CELL%GOBP%GO:0002857	6		Rejected!	
POSITIVE REGULATION OF ALPHA-BETA T CELL PROLIFERATION%GOBP%GO:0046641	14		Rejected!	
REGULATION OF ENDOSOMAL VESICLE FUSION%GOBP%GO:1905364	1		Rejected!	
INTERMEMBRANE SPHINGOLIPID TRANSFER%GOBP%GO:0120012	1		Rejected!	
REGULATION OF SYNAPTIC MEMBRANE ADHESION%GOBP%GO:0099179	1		Rejected!	
NEGATIVE REGULATION OF DENDRITIC CELL ANTIGEN PROCESSING AND PRESENTATION%GOBP%GO:0002605	4		Rejected!	
REGULATION OF GLYCOPROTEIN METABOLIC PROCESS%GOBP%GO:1903018	36	36		
HYDROCARBON CATABOLIC PROCESS%GOBP%GO:0120253	3		Rejected!	
UDP METABOLIC PROCESS%GOBP%GO:0046048	6		Rejected!	
ANATOMICAL STRUCTURE REGRESSION%GOBP%GO:0060033	9		Rejected!	
PROTEIN ALKYLATION%GOBP%GO:0008213	43	42		
BONE GROWTH%GOBP%GO:0098868	14		Rejected!	
LOW-DENSITY LIPOPROTEIN PARTICLE REMODELING%GOBP%GO:0034374	13		Rejected!	
SYNAPTIC VESICLE UNCOATING%GOBP%GO:0016191	3		Rejected!	
CELL CYCLE SWITCHING, MITOTIC TO MEIOTIC CELL CYCLE%GOBP%GO:0051728	3		Rejected!	
REGULATION OF BLEB ASSEMBLY%GOBP%GO:1904170	2		Rejected!	
INTESTINAL TYPE G ENTEROENDOCRINE CELL DIFFERENTIATION%GOBP%GO:7770021	1		Rejected!	
NEGATIVE REGULATION OF EPITHELIAL TO MESENCHYMAL TRANSITION%GOBP%GO:0010719	39	39		
POSITIVE REGULATION OF BONE MINERALIZATION INVOLVED IN BONE MATURATION%GOBP%GO:1900159	2		Rejected!	
POSITIVE REGULATION OF ENDOTHELIAL CELL-MATRIX ADHESION%GOBP%GO:1904906	7		Rejected!	
VISUAL BEHAVIOR%GOBP%GO:0007632	18	18		
CILIUM MOVEMENT INVOLVED IN CELL MOTILITY%GOBP%GO:0060294	196	186		
NEGATIVE REGULATION OF COMPLEMENT ACTIVATION, LECTIN PATHWAY%GOBP%GO:0001869	2		Rejected!	
COLLAGEN CATABOLIC PROCESS%GOBP%GO:0030574	34	34		
DETECTION OF STIMULUS INVOLVED IN SENSORY PERCEPTION%GOBP%GO:0050906	217		Rejected!	
HEPARAN SULFATE PROTEOGLYCAN BIOSYNTHETIC PROCESS%GOBP%GO:0015012	27	27		
HYALOID VASCULAR PLEXUS REGRESSION%GOBP%GO:1990384	7		Rejected!	
POSITIVE REGULATION OF MEMBRANE PROTEIN ECTODOMAIN PROTEOLYSIS%GOBP%GO:0051044	14		Rejected!	
NEGATIVE REGULATION OF PROTEOGLYCAN BIOSYNTHETIC PROCESS%GOBP%GO:1902729	2		Rejected!	
T-HELPER 17 TYPE IMMUNE RESPONSE%GOBP%GO:0072538	35	35		
REGULATION OF DOUBLE-STRAND BREAK REPAIR%GOBP%GO:2000779	143	143		
NEGATIVE REGULATION OF POTASSIUM ION TRANSPORT%GOBP%GO:0043267	19	19		
PHOTOPERIODISM%GOBP%GO:0009648	25	24		
NOTCH RECEPTOR PROCESSING%GOBP%GO:0007220	9		Rejected!	
PARACELLULAR TRANSPORT%GOBP%GO:0160184	8		Rejected!	
REGULATION OF PEPTIDE HORMONE SECRETION%GOBP%GO:0090276	136	136		
REGULATION OF TUBULIN DEACETYLATION%GOBP%GO:0090043	13		Rejected!	
RESPONSE TO STEROID HORMONE%GOBP%GO:0048545	121	119		
LONG-CHAIN FATTY-ACYL-COA CATABOLIC PROCESS%GOBP%GO:0036116	1		Rejected!	
REGULATION OF PHOSPHATIDYLETHANOLAMINE METABOLIC PROCESS%GOBP%GO:0150175	1		Rejected!	
POSITIVE REGULATION OF AXON GUIDANCE%GOBP%GO:1902669	2		Rejected!	
REGULATION OF SNRNA TRANSCRIPTION BY RNA POLYMERASE II%GOBP%GO:1905380	10		Rejected!	
POSITIVE REGULATION OF TELOMERASE RNA LOCALIZATION TO CAJAL BODY%GOBP%GO:1904874	9		Rejected!	
'DE NOVO' COTRANSLATIONAL PROTEIN FOLDING%GOBP%GO:0051083	4		Rejected!	
POLYAMINE BIOSYNTHETIC PROCESS%GOBP%GO:0006596	11		Rejected!	
POSITIVE REGULATION OF BRANCHING MORPHOGENESIS OF A NERVE%GOBP%GO:1905492	1		Rejected!	
NEGATIVE REGULATION OF TYPE B PANCREATIC CELL PROLIFERATION%GOBP%GO:1904691	1		Rejected!	
SYNAPTIC SIGNALING%GOBP%GO:0099536	371		Rejected!	
NITRIC OXIDE METABOLIC PROCESS%GOBP%GO:0046209	23	23		
FLOOR PLATE FORMATION%GOBP%GO:0021508	1		Rejected!	
EYE PIGMENT BIOSYNTHETIC PROCESS%GOBP%GO:0006726	2		Rejected!	
AFLATOXIN CATABOLIC PROCESS%GOBP%GO:0046223	1		Rejected!	
ACETYL-COA BIOSYNTHETIC PROCESS%GOBP%GO:0006085	13		Rejected!	
REGULATION OF LEUKOCYTE ADHESION TO VASCULAR ENDOTHELIAL CELL%GOBP%GO:1904994	27	27		
FATTY ACID CATABOLIC PROCESS%GOBP%GO:0009062	80	77		
NEGATIVE REGULATION OF CELL-CELL ADHESION MEDIATED BY INTEGRIN%GOBP%GO:0033633	1		Rejected!	
REGULATION OF INOSITOL TRISPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0032960	3		Rejected!	
PHYLLOQUINONE CATABOLIC PROCESS%GOBP%GO:0042376	5		Rejected!	
NEGATIVE REGULATION OF PROTEIN LOCALIZATION TO ENDOPLASMIC RETICULUM%GOBP%GO:1905551	1		Rejected!	
PHOSPHATIDYLINOSITOL ACYL-CHAIN REMODELING%GOBP%GO:0036149	6		Rejected!	
ESTABLISHMENT OR MAINTENANCE OF ACTIN CYTOSKELETON POLARITY%GOBP%GO:0030950	3		Rejected!	
CYTOCHROME METABOLIC PROCESS%GOBP%GO:1903604	5		Rejected!	
NEGATIVE REGULATION OF POTASSIUM ION EXPORT ACROSS PLASMA MEMBRANE%GOBP%GO:1903765	6		Rejected!	
POSITIVE REGULATION OF LEUKOCYTE MIGRATION%GOBP%GO:0002687	116	116		
PURINE RIBONUCLEOSIDE BIOSYNTHETIC PROCESS%GOBP%GO:0046129	5		Rejected!	
GROWTH PLATE CARTILAGE CHONDROCYTE DEVELOPMENT%GOBP%GO:0003431	3		Rejected!	
PROTEIN TRANSMEMBRANE IMPORT INTO INTRACELLULAR ORGANELLE%GOBP%GO:0044743	14		Rejected!	
RESPONSE TO DIAMIDE%GOBP%GO:0072737	2		Rejected!	
POSITIVE REGULATION OF PROTEIN KINASE ACTIVITY%GOBP%GO:0045860	120	119		
METANEPHRIC GLOMERULAR MESANGIAL CELL PROLIFERATION INVOLVED IN METANEPHROS DEVELOPMENT%GOBP%GO:0072262	1		Rejected!	
LYMPHOCYTE MIGRATION INTO LYMPHOID ORGANS%GOBP%GO:0097021	8		Rejected!	
CELLULAR SENESCENCE%GOBP%GO:0090398	47	46		
CEREBRAL CORTEX NEURON DIFFERENTIATION%GOBP%GO:0021895	9		Rejected!	
REGULATION OF VIRAL BUDDING VIA HOST ESCRT COMPLEX%GOBP%GO:1903772	3		Rejected!	
STIMULATORY C-TYPE LECTIN RECEPTOR SIGNALING PATHWAY%GOBP%GO:0002223	21	21		
MITOTIC SISTER CHROMATID SEPARATION%GOBP%GO:0051306	4		Rejected!	
TYPE B PANCREATIC CELL DEVELOPMENT%GOBP%GO:0003323	7		Rejected!	
TRYPSINOGEN ACTIVATION%GOBP%GO:0032023	1		Rejected!	
IMP CATABOLIC PROCESS%GOBP%GO:0006204	5		Rejected!	
TRANSCRIPTION BY RNA POLYMERASE II%GOBP%GO:0006366	328		Rejected!	
KIT SIGNALING PATHWAY%GOBP%GO:0038109	2		Rejected!	
ANTERIOR/POSTERIOR AXON GUIDANCE%GOBP%GO:0033564	4		Rejected!	
CALCIUM ION TRANSMEMBRANE TRANSPORT%GOBP%GO:0070588	149	149		
PULMONARY VEIN MORPHOGENESIS%GOBP%GO:0060577	1		Rejected!	
NEGATIVE REGULATION OF SYNAPSE MATURATION%GOBP%GO:2000297	2		Rejected!	
MICROTUBULE ANCHORING AT SPINDLE POLE BODY%GOBP%GO:0034631	1		Rejected!	
T CELL DIFFERENTIATION%GOBP%GO:0030217	121	120		
CELLULAR RESPONSE TO AMMONIUM ION%GOBP%GO:0071242	1		Rejected!	
G PROTEIN-COUPLED GLUTAMATE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0007216	15	15		
COPII VESICLE COATING%GOBP%GO:0048208	22	22		
CELL DEATH%GOBP%GO:0008219	550		Rejected!	
NEGATIVE REGULATION OF NK T CELL ACTIVATION%GOBP%GO:0051134	3		Rejected!	
SALIVA SECRETION%GOBP%GO:0046541	1		Rejected!	
DOUBLE-STRAND BREAK REPAIR%GOBP%GO:0006302	212		Rejected!	
CARNITINE SHUTTLE%GOBP%GO:0006853	5		Rejected!	
PYRIMIDINE NUCLEOSIDE CATABOLIC PROCESS%GOBP%GO:0046135	4		Rejected!	
PHYTOSPHINGOSINE BIOSYNTHETIC PROCESS%GOBP%GO:0071602	1		Rejected!	
PURINE NUCLEOSIDE TRANSMEMBRANE TRANSPORT%GOBP%GO:0015860	4		Rejected!	
METABOLIC COMPOUND SALVAGE%GOBP%GO:0043094	31	31		
INDUCTIVE CELL-CELL SIGNALING%GOBP%GO:0031129	1		Rejected!	
POSITIVE REGULATION OF GROWTH RATE%GOBP%GO:0040010	1		Rejected!	
POSITIVE REGULATION OF SYNAPTIC PLASTICITY%GOBP%GO:0031915	7		Rejected!	
EPIDERMAL GROWTH FACTOR CATABOLIC PROCESS%GOBP%GO:0007174	1		Rejected!	
POSITIVE REGULATION OF CLATHRIN-DEPENDENT ENDOCYTOSIS%GOBP%GO:2000370	3		Rejected!	
POSITIVE REGULATION OF INTESTINAL CHOLESTEROL ABSORPTION%GOBP%GO:0045797	3		Rejected!	
CELLULAR RESPONSE TO EXOGENOUS DSRNA%GOBP%GO:0071360	13		Rejected!	
NEGATIVE REGULATION OF NEUROINFLAMMATORY RESPONSE%GOBP%GO:0150079	16	15		
REGULATION OF ENDOPLASMIC RETICULUM STRESS-INDUCED INTRINSIC APOPTOTIC SIGNALING PATHWAY%GOBP%GO:1902235	25	25		
B CELL MEDIATED IMMUNITY%GOBP%GO:0019724	139	118		
ENDOSOME FISSION%GOBP%GO:0140285	3		Rejected!	
FOREBRAIN NEURON DIFFERENTIATION%GOBP%GO:0021879	29	28		
GENERATION OF CATALYTIC SPLICEOSOME FOR SECOND TRANSESTERIFICATION STEP%GOBP%GO:0000350	2		Rejected!	
POSITIVE REGULATION OF NATURAL KILLER CELL CYTOKINE PRODUCTION%GOBP%GO:0002729	6		Rejected!	
POSITIVE REGULATION OF ENDOTHELIN PRODUCTION%GOBP%GO:1904472	1		Rejected!	
L-SERINE TRANSPORT%GOBP%GO:0015825	4		Rejected!	
OSTEOCLAST DEVELOPMENT%GOBP%GO:0036035	4		Rejected!	
NEGATIVE REGULATION OF BARBED-END ACTIN FILAMENT CAPPING%GOBP%GO:2000813	4		Rejected!	
DEOXYRIBONUCLEOSIDE MONOPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009157	5		Rejected!	
PRIMARY METABOLIC PROCESS%GOBP%GO:0044238	5864		Rejected!	
REGULATION OF MEMBRANE REPOLARIZATION DURING VENTRICULAR CARDIAC MUSCLE CELL ACTION POTENTIAL%GOBP%GO:1905024	5		Rejected!	
REGULATION OF IMMUNE RESPONSE%GOBP%GO:0050776	888		Rejected!	
POSITIVE REGULATION OF ANTIGEN PROCESSING AND PRESENTATION OF PEPTIDE OR POLYSACCHARIDE ANTIGEN VIA MHC CLASS II%GOBP%GO:0002582	2		Rejected!	
PROTEIN POLYUFMYLATION%GOBP%GO:1990564	5		Rejected!	
ALKANESULFONATE METABOLIC PROCESS%GOBP%GO:0019694	10		Rejected!	
SPECIFICATION OF AXIS POLARITY%GOBP%GO:0065001	2		Rejected!	
MODULATION OF PROCESS OF ANOTHER ORGANISM%GOBP%GO:0035821	99	99		
MAINTENANCE OF MITOTIC SISTER CHROMATID COHESION%GOBP%GO:0034088	4		Rejected!	
NEGATIVE REGULATION OF RESPONSE TO WOUNDING%GOBP%GO:1903035	72	72		
POSITIVE REGULATION OF ANTEROGRADE DENSE CORE GRANULE TRANSPORT%GOBP%GO:1901953	2		Rejected!	
NEGATIVE REGULATION OF ERYTHROCYTE DIFFERENTIATION%GOBP%GO:0045647	6		Rejected!	
NEUROBLAST PROLIFERATION%GOBP%GO:0007405	17	17		
GAMMA-AMINOBUTYRIC ACID IMPORT%GOBP%GO:0051939	6		Rejected!	
KETONE BODY CATABOLIC PROCESS%GOBP%GO:0046952	2		Rejected!	
UNSATURATED FATTY ACID METABOLIC PROCESS%GOBP%GO:0033559	91	89		
POSITIVE REGULATION OF CELL FATE COMMITMENT%GOBP%GO:0010455	10		Rejected!	
HAIR FOLLICLE MATURATION%GOBP%GO:0048820	2		Rejected!	
REGULATION OF TRANSLATIONAL INITIATION IN RESPONSE TO STRESS%GOBP%GO:0043558	7		Rejected!	
U5 SNRNA 3'-END PROCESSING%GOBP%GO:0034476	3		Rejected!	
ETHANOLAMINE METABOLIC PROCESS%GOBP%GO:0006580	1		Rejected!	
EPITHELIAL CILIUM MOVEMENT INVOLVED IN DETERMINATION OF LEFT/RIGHT ASYMMETRY%GOBP%GO:0060287	10		Rejected!	
TARTRATE METABOLIC PROCESS%GOBP%GO:1901275	1		Rejected!	
MALE MEIOSIS CYTOKINESIS%GOBP%GO:0007112	1		Rejected!	
LYMPHOCYTE MEDIATED IMMUNITY%GOBP%GO:0002449	197	174		
NEGATIVE REGULATION OF PROTEIN SECRETION%GOBP%GO:0050709	44	44		
MALE GERM CELL PROLIFERATION%GOBP%GO:0002176	1		Rejected!	
DESMOSOME MAINTENANCE%GOBP%GO:0002160	1		Rejected!	
VASCULOGENESIS%GOBP%GO:0001570	34	34		
QUINONE CATABOLIC PROCESS%GOBP%GO:1901662	1		Rejected!	
REGULATION OF RECEPTOR CLUSTERING%GOBP%GO:1903909	11		Rejected!	
POSITIVE REGULATION OF FIBROBLAST GROWTH FACTOR PRODUCTION%GOBP%GO:0090271	3		Rejected!	
NEGATIVE REGULATION OF TYPE 2 MITOPHAGY%GOBP%GO:1905090	1		Rejected!	
IMMUNE COMPLEX CLEARANCE%GOBP%GO:0002434	3		Rejected!	
VESTIBULOCOCHLEAR NERVE DEVELOPMENT%GOBP%GO:0021562	5		Rejected!	
POSITIVE REGULATION OF DNA METABOLIC PROCESS%GOBP%GO:0051054	238		Rejected!	
CLATHRIN-DEPENDENT ENDOCYTOSIS%GOBP%GO:0072583	32	32		
CIRCULATORY SYSTEM DEVELOPMENT%GOBP%GO:0072359	528		Rejected!	
